    0.244188197299719190E+00    0.443343126773834229E+03   -0.321476948261260986E+01   -0.419615876674652100E+01   -0.631497365236282349E+01   -0.500415515899658203E+01    0.219864892959594715E+00    0.171109366416931169E+00    0.314259808659553528E+04    0.357042811214923859E+04    0.333664011955261230E+04   -0.118710316319098769E+06   -0.630060743175561555E+01    1
    0.241230011175784770E+00    0.431925690174102783E+03   -0.671062272787094116E+01   -0.120237821340560913E+01   -0.439438325166702271E+01   -0.583020043373107910E+01    0.268542301654815685E+00    0.365699052810668987E-01    0.296457586288452148E+04    0.350780536234378815E+04    0.316748863458633423E+04   -0.114383074788361133E+06   -0.630260743175562688E+01    1
    0.232344240236933730E+00    0.359409320354461670E+03   -0.580161345005035400E+01   -0.202946823835372925E+01   -0.862962722778320312E+01   -0.359751772880554199E+01    0.242073225975036610E+00    0.186916255950927757E+00    0.292395992577075958E+04    0.358828539252281189E+04    0.356301166415214584E+04   -0.110296450174683865E+06   -0.630460743175560623E+01    1
    0.249113549007613622E+00    0.406688463687896729E+03   -0.446409386396408081E+01   -0.116952782869338989E+01   -0.545194554328918457E+01   -0.362849992513656616E+01    0.133502912521362288E+00    0.630549192428588867E-01    0.309735097289085388E+04    0.362648091614246368E+04    0.316442406177520752E+04   -0.109703976557553295E+06   -0.630660743175559624E+01    1
    0.242215590322927166E+00    0.272364532947540283E+03   -0.671887618303298950E+01   -0.128823715448379517E+01   -0.875528657436370850E+01   -0.411483061313629150E+01    0.179448258876800520E+00    0.191863775253295898E-01    0.282343298792839050E+04    0.354515434503555298E+04    0.330927438139915466E+04   -0.108109286974235962E+06   -0.630860743175560490E+01    1
    0.240293793235046987E+00    0.254334461688995361E+03   -0.596584481000900269E+01   -0.365216767787933350E+01   -0.312337559461593628E+01   -0.352695864439010620E+01    0.191178721189498885E+00    0.414554834365844782E-01    0.289656308293342590E+04    0.357389615476131439E+04    0.353077628016471863E+04   -0.106577436558770612E+06   -0.631060743175560468E+01    1
    0.249023832767356068E+00    0.410077440738677979E+03   -0.516045522689819336E+01   -0.600206917524337769E+01   -0.654452085494995117E+01   -0.479874503612518311E+01    0.145437008142471319E+00    0.228531455993652349E+00    0.295536076128482819E+04    0.355954463779926300E+04    0.333203295469284058E+04   -0.106383417222052391E+06   -0.631260743175561778E+01    1
    0.251356890796595456E+00    0.250586032867431641E+03   -0.513970565795898438E+01   -0.324005752801895142E+01   -0.264797282218933105E+01   -0.539346379041671753E+01    0.187745082378387440E+00    0.253355717658996615E+00    0.308199189305305481E+04    0.363660078346729279E+04    0.341357082724571228E+04   -0.105492718608778712E+06   -0.631460743175562911E+01    1
    0.252381007254011247E+00    0.335484874248504639E+03   -0.348606091737747192E+01   -0.188292783498764038E+01   -0.190398275852203369E+01   -0.545666319131851196E+01    0.438692450523376423E-01    0.276250696182251010E+00    0.288071456849575043E+04    0.354709710478782654E+04    0.332895774245262146E+04   -0.104758169855394648E+06   -0.631660743175561201E+01    1
    0.247659071770362615E+00    0.318364500999450684E+03   -0.425335150957107544E+01   -0.717587149143218994E+01   -0.519587880373001099E+01   -0.511505317687988281E+01    0.277370417118072476E+00    0.327399253845214844E+00    0.288377284109592438E+04    0.360665637850761414E+04    0.332663308978080750E+04   -0.103601859682098104E+06   -0.631860743175562067E+01    1
    0.247729743135708169E+00    0.338202786445617676E+03   -0.679538172483444214E+01   -0.209877806901931763E+01   -0.972508215904235840E+01   -0.514957380294799805E+01    0.882567286491394015E-01    0.836011171340942383E-01    0.305181592702865601E+04    0.355334679484367371E+04    0.322945392131805420E+04   -0.102863103239260745E+06   -0.632060743175563289E+01    1
    0.240776125990574852E+00    0.406161653995513916E+03   -0.411997956037521362E+01   -0.561018979549407959E+01   -0.274498564004898071E+01   -0.362369310855865479E+01    0.244942992925643921E+00    0.158510947227478050E+00    0.292163608670234680E+04    0.358661560118198395E+04    0.331067023277282715E+04   -0.102834316418337869E+06   -0.632260743175561224E+01    1
